Tweet_ID,Sentiment_Label,Logits_Neutral,Logits_Positive,Logits_Negative
1371354015649427459,neutral,2.124502658843994,0.8292980790138245,0.04045278951525688
1371354016450551811,neutral,2.0012195110321045,-0.0867295190691948,0.3953263759613037
1371354016593154050,neutral,1.5940979719161987,-0.3626311421394348,1.1639262437820435
1371354016609894406,positive,1.6218441724777222,2.6852314472198486,-0.05270262062549591
1371354017306083328,positive,2.697507858276367,5.71704626083374,-1.8372348546981812
1371354017721245698,negative,1.0065186023712158,0.2964410185813904,1.1419639587402344
1371354017880702979,negative,0.5310964584350586,-0.6000308394432068,1.533876895904541
1371354019268947968,neutral,1.7271214723587036,-0.28277403116226196,1.5380685329437256
1371354019726299138,negative,1.6471058130264282,0.32896578311920166,1.9007269144058228
1371354021341106177,negative,0.9640927314758301,0.23154112696647644,1.242060899734497
1371354022905589760,neutral,1.9493417739868164,-0.5868416428565979,1.1040555238723755
1371354023454982146,neutral,0.9486477971076965,0.3739158511161804,0.7752875089645386
1371354024037998592,negative,0.776446521282196,0.30527937412261963,1.3901900053024292
1371354025048768512,neutral,2.0121192932128906,0.06897501647472382,0.9059505462646484
1371354025128525824,negative,0.40497252345085144,0.02128838747739792,2.732442855834961
1371354025929543686,negative,0.6464422941207886,-0.07554960995912552,2.2161245346069336
1371354027296968709,positive,1.6218441724777222,2.6852314472198486,-0.05270262062549591
1371354027951284233,neutral,1.644968032836914,1.1060417890548706,0.2213030755519867
1371354028068732929,negative,1.1983643770217896,-1.0207380056381226,2.1735026836395264
1371354028328824832,neutral,1.3968725204467773,-0.03995364159345627,1.037176251411438
1371354028492214272,neutral,2.114994525909424,0.3260483741760254,0.5116221308708191
1371354028785987590,negative,0.8656368255615234,0.21405905485153198,1.1722651720046997
1371354029448589320,negative,1.4317153692245483,-1.068777084350586,2.738054037094116
1371354029649883136,positive,1.0098774433135986,1.5426937341690063,-0.033390261232852936
1371354029972930563,positive,0.7860437631607056,2.7271997928619385,-0.4385233223438263
1371354030199484416,negative,0.552344024181366,-0.6863400340080261,1.879616618156433
1371354031478640643,neutral,1.2394506931304932,0.28543585538864136,0.5706003904342651
1371354033357660165,positive,1.1404502391815186,2.9418082237243652,-0.7787021994590759
1371354033370238980,positive,1.64946448802948,4.185679912567139,-0.6571170687675476
1371354034779549696,neutral,1.8946433067321777,1.8344980478286743,-0.3549535572528839
1371354034854977541,neutral,1.6420834064483643,0.4918721318244934,0.9758057594299316
1371354034976751616,negative,1.1098191738128662,-1.2254137992858887,3.2851593494415283
1371354035094220801,negative,1.2827812433242798,-0.7701053023338318,2.369710922241211
1371354036050423809,neutral,2.044034481048584,-0.019024856388568878,0.24878959357738495
1371354036147003392,neutral,2.8912761211395264,1.1253094673156738,-0.571451723575592
1371354036830543878,negative,1.0250946283340454,0.11068195849657059,1.8174463510513306
1371354037195567108,negative,1.2492958307266235,-1.4097719192504883,3.7827789783477783
1371354037707276288,neutral,1.7426962852478027,0.8282904624938965,0.578565239906311
1371354037841494020,negative,1.1098191738128662,-1.2254137992858887,3.2851593494415283
1371354038269267968,positive,2.201611042022705,3.2049760818481445,-0.7588308453559875
1371354038504198145,negative,0.8955591320991516,0.14867238700389862,1.2261148691177368
1371354039263313921,negative,1.3042681217193604,-0.959919273853302,2.481557846069336
1371354042039898114,positive,1.5824416875839233,1.7857290506362915,-0.15417644381523132
1371354042522296320,negative,1.5117512941360474,-1.0978493690490723,2.7533962726593018
1371354043222745088,neutral,1.7737709283828735,-0.798248827457428,1.5842443704605103
1371354043646242816,neutral,1.6215819120407104,0.5330997109413147,0.43679332733154297
1371354044040503298,negative,1.052827000617981,0.23384052515029907,1.3211817741394043
1371354044959186946,neutral,2.9493672847747803,2.374356746673584,-0.9268996119499207
1371354045659627527,neutral,1.6437746286392212,0.10908855497837067,0.9800176620483398
1371354046771077121,neutral,1.9464341402053833,-0.76999431848526,1.347590684890747
1371354046901092354,neutral,1.42650306224823,1.1461387872695923,0.680475115776062
1371354047916044290,negative,1.4055907726287842,-1.2697371244430542,3.230330228805542
1371354047966556165,negative,1.2908002138137817,-1.0037339925765991,2.5726006031036377
1371354049275179008,neutral,1.851930022239685,-0.42490676045417786,1.6148523092269897
1371354050432667648,negative,0.8995926380157471,-1.279152750968933,3.7514095306396484
1371354050961174532,neutral,1.5414179563522339,0.43314921855926514,0.9969499707221985
1371354051099598848,neutral,2.084881544113159,0.23890849947929382,0.15435385704040527
1371354053096173568,negative,1.1051172018051147,-0.4181447923183441,1.7903149127960205
1371354053230346242,neutral,1.1528898477554321,0.13276666402816772,0.9108218550682068
1371354053628731392,neutral,2.068694829940796,0.11714745312929153,0.4805891215801239
1371354055222587396,neutral,1.1875567436218262,0.9051547646522522,1.0873935222625732
1371354055998631952,positive,1.6218441724777222,2.6852314472198486,-0.05270262062549591
1371354056841650176,neutral,2.2685701847076416,0.5091801881790161,0.18600834906101227
