"","Month","Date","#OR","#RT","#Total","#Geo","MaxRt","MDRT","MaxLike","MDLike","NA"
"11556",5,"2021_05_18_16",62049,157953,220002,28,221851,33,25617,0,"May"
"11557",5,"2021_05_18_17",61095,147587,208682,44,307277,27,21550,0,"May"
"11558",5,"2021_05_18_18",58293,136214,194507,39,299250,25,5362,0,"May"
"11559",5,"2021_05_18_19",58328,124707,183035,29,307341,19,12872,0,"May"
"11560",5,"2021_05_18_20",55160,115035,170195,35,221842,17,11708,0,"May"
"11561",5,"2021_05_18_21",52820,110280,163100,39,307232,17,12863,0,"May"
"11562",5,"2021_05_18_22",47911,103530,151441,23,187895,20,66093,0,"May"
"11563",5,"2021_05_18_23",42407,97056,139463,18,307341,28,8122,0,"May"
"11564",5,"2021_05_19_00",40790,99686,140476,32,560310,41,52020,0,"May"
"11565",5,"2021_05_19_01",40654,112415,153069,23,221838,57,19431,0,"May"
"11566",5,"2021_05_19_02",40770,117080,157850,15,307336,65,17222,0,"May"
"11567",5,"2021_05_19_03",39101,116781,155882,20,187852,62,19111,0,"May"
"11568",5,"2021_05_19_04",37171,114216,151387,25,187868,58,13856,0,"May"
"11569",5,"2021_05_19_05",39354,119635,158989,13,187915,60,33910,0,"May"
"11570",5,"2021_05_19_06",45740,121397,167137,18,221826,40,15935,0,"May"
"11571",5,"2021_05_19_07",54940,137716,192656,26,187868,51,25385,0,"May"
"11572",5,"2021_05_19_08",49694,135802,185496,35,187871,54,15512,0,"May"
"11573",5,"2021_05_19_09",49317,132123,181440,28,187953,47,11099,0,"May"
"11574",5,"2021_05_19_10",49270,139622,188892,37,221251,46,24118,0,"May"
"11575",5,"2021_05_19_11",51624,147110,198734,28,221822,52,43704,0,"May"
"11576",5,"2021_05_19_12",56778,153882,210660,30,467060,42,19197,0,"May"
"11577",5,"2021_05_19_13",61213,153445,214658,35,211564,26,11252,0,"May"
"11578",5,"2021_05_19_14",60791,160442,221233,36,187893,29,19752,0,"May"
"11579",5,"2021_05_19_15",61825,152080,213905,45,107691,25,8124,0,"May"
"11580",5,"2021_05_19_16",61776,146540,208316,37,187951,22,16747,0,"May"
"11581",5,"2021_05_19_17",60051,138864,198915,34,656946,21,19603,0,"May"
"11582",5,"2021_05_19_18",56162,124073,180235,45,235032,18,48839,0,"May"
"11583",5,"2021_05_19_19",51841,109607,161448,40,195205,14,24056,0,"May"
"11584",5,"2021_05_19_20",51273,102907,154180,39,187939,12,71396,0,"May"
"11585",5,"2021_05_19_21",46919,97035,143954,38,258009,13,13392,0,"May"
"11586",5,"2021_05_19_22",41721,87063,128784,34,307282,15,49392,0,"May"
"11587",5,"2021_05_19_23",38745,83230,121975,31,221831,18,3684,0,"May"
"11588",5,"2021_05_20_00",39372,92722,132094,21,221834,28,8674,0,"May"
"11589",5,"2021_05_20_01",37271,107858,145129,31,299184,56,39362,0,"May"
"11590",5,"2021_05_20_02",38676,115742,154418,24,185051,60,16233,0,"May"
"11591",5,"2021_05_20_03",37792,121554,159346,21,221823,61,81773,0,"May"
"11592",5,"2021_05_20_04",36090,117903,153993,24,221827,79,22180,0,"May"
"11593",5,"2021_05_20_05",38978,115412,154390,22,221826,48,22668,0,"May"
"11594",5,"2021_05_20_06",40032,115502,155534,27,79687,47,26660,0,"May"
"11595",5,"2021_05_20_07",48085,129079,177164,26,248420,54,72087,0,"May"
"11596",5,"2021_05_20_08",45178,127810,172988,22,221830,56,20935,0,"May"
"11597",5,"2021_05_20_09",45092,122738,167830,28,307303,39,39035,0,"May"
"11598",5,"2021_05_20_10",49114,131054,180168,31,107717,33,405891,0,"May"
"11599",5,"2021_05_20_11",52368,142225,194593,30,107724,37,8348,0,"May"
"11600",5,"2021_05_20_12",57235,147965,205200,40,286577,31,15150,0,"May"
"11601",5,"2021_05_20_13",62986,148675,211661,31,140055,24,88461,0,"May"
"11602",5,"2021_05_20_14",64691,152675,217366,18,299168,22,35765,0,"May"
"11603",5,"2021_05_20_15",63041,147108,210149,39,176458,21,49023,0,"May"
"11604",5,"2021_05_20_16",61574,143906,205480,34,178220,23,39112,0,"May"
"11605",5,"2021_05_20_17",57731,133225,190956,38,107778,20,9954,0,"May"
"11606",5,"2021_05_20_18",57762,125578,183340,34,187887,18,32246,0,"May"
"11607",5,"2021_05_20_19",56421,118183,174604,41,221817,18,15131,0,"May"
"11608",5,"2021_05_20_20",54093,108908,163001,40,187941,14,21788,0,"May"
"11609",5,"2021_05_20_21",50591,102351,152942,25,107800,14,13506,0,"May"
"11610",5,"2021_05_20_22",43301,88928,132229,28,107800,18,31220,0,"May"
"11611",5,"2021_05_20_23",43886,90459,134345,27,221811,18,8606,0,"May"
"11612",5,"2021_05_21_00",41441,92531,133972,35,221813,26,8671,0,"May"
"11613",5,"2021_05_21_01",41238,109049,150287,25,221813,44,8360,0,"May"
"11614",5,"2021_05_21_02",41611,111558,153169,27,320776,51,5945,0,"May"
"11615",5,"2021_05_21_03",39864,110451,150315,21,163029,52,18799,0,"May"
"11616",5,"2021_05_21_04",39058,110506,149564,21,419343,51,9353,0,"May"
"11617",5,"2021_05_21_05",39584,107848,147432,18,437823,42,28538,0,"May"
"11618",5,"2021_05_21_06",42677,111458,154135,18,187968,38,19653,0,"May"
"11619",5,"2021_05_21_07",46894,113043,159937,29,487454,28,12324,0,"May"
"11620",5,"2021_05_21_08",43131,110871,154002,17,221809,30,27564,0,"May"
"11621",5,"2021_05_21_09",44130,110644,154774,26,276562,30,11972,0,"May"
"11622",5,"2021_05_21_10",47540,116377,163917,35,505968,32,28866,0,"May"
"11623",5,"2021_05_21_11",52066,129003,181069,39,221810,34,7570,0,"May"
"11624",5,"2021_05_21_12",55023,136317,191339,22,392669,35,14928,0,"May"
"11625",5,"2021_05_21_13",56599,142178,198777,32,433238,37,11713,0,"May"
"11626",5,"2021_05_21_14",59698,141145,200843,38,496140,28,27965,0,"May"
"11627",5,"2021_05_21_15",60973,135373,196346,34,187849,21,28195,0,"May"
"11628",5,"2021_05_21_16",59322,129707,189029,42,389141,21,16332,0,"May"
"11629",5,"2021_05_21_17",54765,118693,173458,28,133378,20,44055,0,"May"
"11630",5,"2021_05_21_18",55443,110971,166414,30,176468,15,41966,0,"May"
"11631",5,"2021_05_21_19",51778,99565,151343,40,248379,13,12480,0,"May"
"11632",5,"2021_05_21_20",49198,91405,140603,30,569195,11,20199,0,"May"
"11633",5,"2021_05_21_21",45965,89658,135623,39,248379,14,11392,0,"May"
"11634",5,"2021_05_21_22",40886,81950,122836,33,187864,15,15336,0,"May"
"11635",5,"2021_05_21_23",38478,80145,118623,25,221798,19,7820,0,"May"
"11636",5,"2021_05_22_00",35648,78830,114478,23,221798,24,26167,0,"May"
"11637",5,"2021_05_22_01",34515,87882,122397,31,234024,33,35043,0,"May"
"11638",5,"2021_05_22_02",33075,94629,127704,19,187756,45,10762,0,"May"
"11639",5,"2021_05_22_03",33346,96795,130141,13,179397,56,24827,0,"May"
"11640",5,"2021_05_22_04",31662,99498,131160,23,221807,75,22813,0,"May"
"11641",5,"2021_05_22_05",34960,107801,142761,19,257884,74,8469,0,"May"
"11642",5,"2021_05_22_06",35198,103602,138800,23,221806,48,6605,0,"May"
"11643",5,"2021_05_22_07",40255,106241,146496,19,221807,34,12156,0,"May"
"11644",5,"2021_05_22_08",38599,104327,142926,28,117916,33,8150,0,"May"
"11645",5,"2021_05_22_09",43827,111233,155060,28,162244,32,11325,0,"May"
"11646",5,"2021_05_22_10",44832,123926,168758,30,118061,44,34936,0,"May"
"11647",5,"2021_05_22_11",45512,141429,186941,19,118066,70,15341,0,"May"
"11648",5,"2021_05_22_12",48336,148109,196445,34,117894,63,31033,0,"May"
"11649",5,"2021_05_22_13",50915,144472,195387,29,138545,47,9625,0,"May"
"11650",5,"2021_05_22_14",53849,146806,200655,41,221799,42,107665,0,"May"
"11651",5,"2021_05_22_15",53479,148061,201540,40,250350,46,25202,0,"May"
"11652",5,"2021_05_22_16",52469,143236,195705,23,122312,41,62043,0,"May"
"11653",5,"2021_05_22_17",22275,58365,80640,20,256783,24,123,0,"May"
"11654",5,"2021_05_22_18",21924,51726,73650,20,221802,17,377,0,"May"
"11655",5,"2021_05_22_19",42055,94029,136084,38,221804,22,23656,0,"May"
"11656",5,"2021_05_22_20",39786,82998,122784,38,117900,17,48836,0,"May"
"11657",5,"2021_05_22_21",40762,83462,124224,28,94450,18,84889,0,"May"
"11658",5,"2021_05_22_22",34651,77547,112198,34,187774,23,47545,0,"May"
"11659",5,"2021_05_22_23",32782,79839,112621,29,118944,34,11403,0,"May"
"11660",5,"2021_05_23_00",31373,78433,109806,15,107873,40,25999,0,"May"
"11661",5,"2021_05_23_01",32478,90192,122670,18,257857,46,8880,0,"May"
"11662",5,"2021_05_23_02",35248,106571,141819,18,221796,70,47180,0,"May"
"11663",5,"2021_05_23_03",36011,119248,155259,23,221143,85,8671,0,"May"
"11664",5,"2021_05_23_04",36608,124662,161270,20,624404,86,14979,0,"May"
"11665",5,"2021_05_23_05",37498,135818,173316,11,138415,82,42461,0,"May"
"11666",5,"2021_05_23_06",38826,143542,182368,19,84740,93,17819,0,"May"
"11667",5,"2021_05_23_07",41107,145037,186144,18,656598,110,21015,0,"May"
"11668",5,"2021_05_23_08",38058,129341,167399,20,107877,87,19125,0,"May"
"11669",5,"2021_05_23_09",39877,125306,165183,16,257850,68,13906,0,"May"
"11670",5,"2021_05_23_10",38666,133783,172449,18,287085,74,14661,0,"May"
"11671",5,"2021_05_23_11",41692,142731,184423,21,238604,70,25192,0,"May"
"11672",5,"2021_05_23_12",45116,144740,189856,25,382291,65,11918,0,"May"
"11673",5,"2021_05_23_13",49237,147349,196586,29,347827,53,46049,0,"May"
"11674",5,"2021_05_23_14",51946,152150,204096,19,181471,48,11398,0,"May"
"11675",5,"2021_05_23_15",52777,154786,207563,26,107883,56,20777,0,"May"
"11676",5,"2021_05_23_16",52322,148170,200492,29,117917,55,14196,0,"May"
"11677",5,"2021_05_23_17",53296,143288,196584,38,502492,44,15724,0,"May"
"11678",5,"2021_05_23_18",48106,122212,170318,32,656563,35,26260,0,"May"
"11679",5,"2021_05_23_19",42058,106251,148309,17,107888,33,26036,0,"May"
"11680",5,"2021_05_23_20",39290,95464,134754,20,152035,30,16829,0,"May"
"11681",5,"2021_05_23_21",39155,95154,134309,22,144242,32,43166,0,"May"
"11682",5,"2021_05_23_22",36728,97742,134470,29,125050,45,13322,0,"May"
"11683",5,"2021_05_23_23",36214,95826,132040,17,108252,48,527998,0,"May"
"11684",5,"2021_05_24_00",38366,104913,143279,24,221780,70,81210,0,"May"
"11685",5,"2021_05_24_01",38491,116503,154994,17,107890,76,33964,0,"May"
"11686",5,"2021_05_24_02",36859,122309,159168,15,587259,91,27209,0,"May"
"11687",5,"2021_05_24_03",37010,121647,158657,13,210082,86,24092,0,"May"
"11688",5,"2021_05_24_04",35406,117265,152671,21,307029,80,4616,0,"May"
"11689",5,"2021_05_24_05",37252,120104,157356,17,219798,65,14028,0,"May"
"11690",5,"2021_05_24_06",39767,123098,162865,22,257056,58,11633,0,"May"
"11691",5,"2021_05_24_07",45352,124792,170144,18,137079,47,22940,0,"May"
"11692",5,"2021_05_24_08",43989,122940,166929,27,107907,41,19524,0,"May"
"11693",5,"2021_05_24_09",45143,124163,169306,21,145070,39,33190,0,"May"
"11694",5,"2021_05_24_10",47638,127952,175590,32,312594,35,21724,0,"May"
"11695",5,"2021_05_24_11",53138,149516,202654,30,229796,41,17275,0,"May"
"11696",5,"2021_05_24_12",56698,154883,211581,27,114398,39,12253,0,"May"
"11697",5,"2021_05_24_13",58990,154675,213665,28,379502,33,18670,0,"May"
"11698",5,"2021_05_24_14",60118,156910,217028,30,257806,31,9822,0,"May"
"11699",5,"2021_05_24_15",58660,155350,214010,29,307087,33,15371,0,"May"
"11700",5,"2021_05_24_16",57481,149949,207430,27,107912,31,26032,0,"May"
"11701",5,"2021_05_24_17",57887,142779,200666,33,187767,26,107789,0,"May"
"11702",5,"2021_05_24_18",54766,131170,185936,49,233534,24,33552,0,"May"
"11703",5,"2021_05_24_19",50659,121779,172438,29,107906,25,13929,0,"May"
"11704",5,"2021_05_24_20",47999,115292,163291,35,242249,25,29595,0,"May"
"11705",5,"2021_05_24_21",47319,113728,161047,32,507529,26,39372,0,"May"
"11706",5,"2021_05_24_22",43615,106537,150152,15,298950,27,11411,0,"May"
"11707",5,"2021_05_24_23",40490,104877,145367,30,234462,37,29128,0,"May"
"11708",5,"2021_05_25_00",40357,107816,148173,27,226757,40,22899,0,"May"
"11709",5,"2021_05_25_01",40925,113280,154205,28,221761,51,128046,0,"May"
"11710",5,"2021_05_25_02",39966,117916,157882,21,307046,61,17094,0,"May"
"11711",5,"2021_05_25_03",37873,119036,156909,22,187789,64,18208,0,"May"
"11712",5,"2021_05_25_04",36611,128102,164713,19,3194460,102,63159,0,"May"
"11713",5,"2021_05_25_05",36776,121764,158540,20,172775,74,6355,0,"May"
"11714",5,"2021_05_25_06",39755,119489,159244,29,107906,45,7489,0,"May"
"11715",5,"2021_05_25_07",54181,137387,191568,21,149351,51,26273,0,"May"
"11716",5,"2021_05_25_08",47290,138621,185911,30,641704,61,7335,0,"May"
"11717",5,"2021_05_25_09",44024,128188,172212,27,469653,54,64773,0,"May"
"11718",5,"2021_05_25_10",45439,132689,178128,25,107916,51,23655,0,"May"
"11719",5,"2021_05_25_11",50217,146578,196795,27,107917,50,29479,0,"May"
"11720",5,"2021_05_25_12",56454,153731,210185,30,229192,39,34439,0,"May"
"11721",5,"2021_05_25_13",60210,152726,212936,28,648743,32,24001,0,"May"
"11722",5,"2021_05_25_14",62036,153700,215736,27,385892,27,27770,0,"May"
"11723",5,"2021_05_25_15",63632,150593,214225,38,433445,23,54925,0,"May"
"11724",5,"2021_05_25_16",61787,147862,209649,34,242584,23,19732,0,"May"
"11725",5,"2021_05_25_17",58943,137518,196461,26,257751,21,54076,0,"May"
"11726",5,"2021_05_25_18",56869,131093,187962,50,221749,22,9345,0,"May"
"11727",5,"2021_05_25_19",53070,121192,174262,29,233506,21,13816,0,"May"
"11728",5,"2021_05_25_20",51214,111677,162891,20,209107,18,10060,0,"May"
"11729",5,"2021_05_25_21",50763,111400,162163,26,107912,20,20463,0,"May"
"11730",5,"2021_05_25_22",44136,101148,145284,32,257741,23,38768,0,"May"
"11731",5,"2021_05_25_23",41629,95833,137462,25,140211,24,11737,0,"May"
"11732",5,"2021_05_26_00",43991,99052,143043,38,70416,24,15540,0,"May"
"11733",5,"2021_05_26_01",38324,102596,140920,21,527507,43,10112,0,"May"
"11734",5,"2021_05_26_02",36755,107124,143879,25,62303,54,12073,0,"May"
"11735",5,"2021_05_26_03",37521,112259,149780,22,187728,55,6039,0,"May"
"11736",5,"2021_05_26_04",34779,102101,136880,24,221745,60,20172,0,"May"
"11737",5,"2021_05_26_05",39570,112110,151680,22,221746,54,20428,0,"May"
"11738",5,"2021_05_26_06",39338,109508,148846,25,336952,41,17593,0,"May"
"11739",5,"2021_05_26_07",44739,113476,158215,26,176422,32,21387,0,"May"
"11740",5,"2021_05_26_08",44162,113540,157702,36,190254,29,14045,0,"May"
"11741",5,"2021_05_26_09",47020,122731,169751,28,107904,28,31511,0,"May"
"11742",5,"2021_05_26_10",49154,135739,184893,25,146258,36,91352,0,"May"
"11743",5,"2021_05_26_11",51589,144359,195948,25,264835,40,10597,0,"May"
"11744",5,"2021_05_26_12",54263,151264,205527,26,302687,42,13065,0,"May"
"11745",5,"2021_05_26_13",58779,152228,211007,34,344005,33,160484,0,"May"
"11746",5,"2021_05_26_14",61977,150571,212548,28,181379,25,68888,0,"May"
"11747",5,"2021_05_26_15",60784,153109,213893,29,137364,26,26721,0,"May"
"11748",5,"2021_05_26_16",60698,151943,212641,32,649238,27,13353,0,"May"
"11749",5,"2021_05_26_17",61249,142363,203612,34,622362,22,28216,0,"May"
"11750",5,"2021_05_26_18",59814,135099,194913,45,257691,20,14551,0,"May"
"11751",5,"2021_05_26_19",55255,128300,183555,37,298859,24,14819,0,"May"
"11752",5,"2021_05_26_20",50581,133226,183807,21,221730,39,19804,0,"May"
"11753",5,"2021_05_26_21",49201,126545,175746,29,94446,36,18866,0,"May"
"11754",5,"2021_05_26_22",46079,109468,155547,38,107892,28,22798,0,"May"
"11755",5,"2021_05_26_23",43341,107059,150400,25,221727,32,33401,0,"May"
"11756",5,"2021_05_27_00",41936,108927,150863,26,221728,38,114926,0,"May"
"11757",5,"2021_05_27_01",44551,117160,161711,35,221731,41,21755,0,"May"
"11758",5,"2021_05_27_02",41961,115433,157394,31,221730,44,57063,0,"May"
"11759",5,"2021_05_27_03",39303,112583,151886,30,587513,46,8007,0,"May"
"11760",5,"2021_05_27_04",35661,99012,134673,17,689959,48,35243,0,"May"
"11761",5,"2021_05_27_05",39268,108163,147431,20,97277,37,20529,0,"May"
"11762",5,"2021_05_27_06",42070,115535,157605,30,71036,36,49357,0,"May"
"11763",5,"2021_05_27_07",45479,115164,160643,33,107876,36,28403,0,"May"
"11764",5,"2021_05_27_08",46122,121881,168003,30,496105,31,45409,0,"May"
"11765",5,"2021_05_27_09",46443,118116,164559,34,145587,32,21007,0,"May"
"11766",5,"2021_05_27_10",50428,128992,179420,30,181366,30,13291,0,"May"
"11767",5,"2021_05_27_11",54377,139266,193643,23,176420,31,10986,0,"May"
"11768",5,"2021_05_27_12",58560,146401,204961,30,107867,29,51229,0,"May"
"11769",5,"2021_05_27_13",61242,144611,205853,41,187744,24,23939,0,"May"
"11770",5,"2021_05_27_14",63327,153813,217140,37,279223,25,251386,0,"May"
"11771",5,"2021_05_27_15",57929,138691,196620,34,522442,30,57671,0,"May"
"11772",5,"2021_05_27_16",61968,139418,201386,38,524352,21,36880,0,"May"
"11773",5,"2021_05_27_17",60122,134843,194965,37,257651,19,13095,0,"May"
"11774",5,"2021_05_27_18",55198,124353,179551,37,656169,22,33767,0,"May"
"11775",5,"2021_05_27_19",52935,122527,175462,45,307071,21,13202,0,"May"
"11776",5,"2021_05_27_20",52262,121570,173832,26,397624,23,24864,0,"May"
"11777",5,"2021_05_27_21",51026,115221,166247,33,221727,21,73624,0,"May"
"11778",5,"2021_05_27_22",47794,111534,159328,28,221729,24,41781,0,"May"
"11779",5,"2021_05_27_23",42677,98654,141331,15,427258,24,9461,0,"May"
"11780",5,"2021_05_28_00",37458,92284,129742,24,298672,50,45509,0,"May"
"11781",5,"2021_05_28_01",41438,108516,149954,33,221737,43,16952,0,"May"
"11782",5,"2021_05_28_02",39961,115337,155298,16,221738,56,8792,0,"May"
"11783",5,"2021_05_28_03",39054,115000,154054,21,221740,73,7272,0,"May"
"11784",5,"2021_05_28_04",38934,109905,148839,29,221742,54,7769,0,"May"
"11785",5,"2021_05_28_05",37316,102217,139533,22,221741,56,12227,0,"May"
"11786",5,"2021_05_28_06",39562,111461,151023,20,221157,50,21897,0,"May"
"11787",5,"2021_05_28_07",46940,117391,164331,23,203219,39,31591,0,"May"
"11788",5,"2021_05_28_08",47017,131506,178523,21,489271,56,17055,0,"May"
"11789",5,"2021_05_28_09",48832,130785,179617,31,176412,36,7989,0,"May"
"11790",5,"2021_05_28_10",49356,136375,185731,39,221739,40,12086,0,"May"
"11791",5,"2021_05_28_11",52682,151800,204482,28,656105,48,10596,0,"May"
"11792",5,"2021_05_28_12",58277,163356,221633,34,656096,68,48587,0,"May"
"11793",5,"2021_05_28_13",52553,143342,195895,24,221749,64,21800,0,"May"
"11794",5,"2021_05_28_14",57089,147147,204236,41,391801,42,32826,0,"May"
"11795",5,"2021_05_28_15",58264,144846,203110,21,359388,35,26476,0,"May"
"11796",5,"2021_05_28_16",61069,147505,208574,24,380901,28,8822,0,"May"
"11797",5,"2021_05_28_17",57109,136944,194053,40,221770,29,19932,0,"May"
"11798",5,"2021_05_28_18",46387,107835,154222,30,221770,34,81494,0,"May"
"11799",5,"2021_05_28_19",49353,103537,152890,30,619872,16,6139,0,"May"
"11800",5,"2021_05_28_20",45791,92490,138281,30,186210,13,6764,0,"May"
"11801",5,"2021_05_28_21",44297,91624,135921,29,476527,15,106259,0,"May"
"11802",5,"2021_05_28_22",41811,90219,132030,26,234883,19,9806,0,"May"
"11803",5,"2021_05_28_23",38799,91275,130074,25,120102,28,28765,0,"May"
"11804",5,"2021_05_29_00",36953,89483,126436,20,527801,33,23972,0,"May"
"11805",5,"2021_05_29_01",36597,98644,135241,25,87055,45,40440,0,"May"
"11806",5,"2021_05_29_02",36074,104969,141043,34,306881,69,25178,0,"May"
"11807",5,"2021_05_29_03",35223,112201,147424,28,614228,86,29225,0,"May"
"11808",5,"2021_05_29_04",34033,109744,143777,30,221759,93,12335,0,"May"
"11809",5,"2021_05_29_05",34672,112147,146819,19,597440,88,16470,0,"May"
"11810",5,"2021_05_29_06",36538,113467,150005,32,570416,76,23669,0,"May"
"11811",5,"2021_05_29_07",46212,141457,187669,26,610421,111,24193,0,"May"
"11812",5,"2021_05_29_08",42827,128765,171592,38,472397,74,15542,0,"May"
"11813",5,"2021_05_29_09",40195,121275,161470,30,107942,60,11372,0,"May"
"11814",5,"2021_05_29_10",41866,123941,165807,35,520620,65,17465,0,"May"
"11815",5,"2021_05_29_11",41430,131821,173251,33,636672,103,16768,0,"May"
"11816",5,"2021_05_29_12",46635,145347,191982,32,234740,80,143822,0,"May"
"11817",5,"2021_05_29_13",49707,146240,195947,31,370643,71,78227,0,"May"
"11818",5,"2021_05_29_14",50674,147336,198010,32,650335,69,74937,0,"May"
"11819",5,"2021_05_29_15",51609,146400,198009,31,655998,65,9539,0,"May"
"11820",5,"2021_05_29_16",51841,143610,195451,28,221762,60,18173,0,"May"
"11821",5,"2021_05_29_17",50902,135922,186824,40,694168,45,20207,0,"May"
"11822",5,"2021_05_29_18",46716,118877,165593,34,698599,44,10603,0,"May"
"11823",5,"2021_05_29_19",41776,109498,151274,37,221759,54,64618,0,"May"
"11824",5,"2021_05_29_20",40712,101424,142136,27,221765,42,9483,0,"May"
"11825",5,"2021_05_29_21",41308,98151,139459,24,233804,39,13276,0,"May"
"11826",5,"2021_05_29_22",36674,93768,130442,26,257560,47,13718,0,"May"
"11827",5,"2021_05_29_23",35063,93781,128844,20,368262,56,12287,0,"May"
"11828",5,"2021_05_30_00",31122,89048,120170,24,221804,66,208936,0,"May"
"11829",5,"2021_05_30_01",29070,89359,118429,22,116044,75,5965,0,"May"
"11830",5,"2021_05_30_02",31361,96786,128147,23,298662,70,7744,0,"May"
"11831",5,"2021_05_30_03",31735,101714,133449,23,178591,77,38334,0,"May"
"11832",5,"2021_05_30_04",30369,97500,127869,19,81619,79,59842,0,"May"
"11833",5,"2021_05_30_05",30554,100691,131245,19,107953,79,8615,0,"May"
"11834",5,"2021_05_30_06",32865,108997,141862,22,70498,94,103011,0,"May"
"11835",5,"2021_05_30_07",36911,109557,146468,17,298052,64,9443,0,"May"
"11836",5,"2021_05_30_08",35983,110796,146779,24,97714,66,35381,0,"May"
"11837",5,"2021_05_30_09",36791,114431,151222,25,67618,71,27129,0,"May"
"11838",5,"2021_05_30_10",35725,110388,146113,31,101195,69,11273,0,"May"
"11839",5,"2021_05_30_11",37006,110322,147328,30,107954,70,33321,0,"May"
"11840",5,"2021_05_30_12",43266,122991,166257,29,112923,41,376604,0,"May"
"11841",5,"2021_05_30_13",45027,130066,175093,28,187521,40,10762,0,"May"
"11842",5,"2021_05_30_14",45707,125112,170819,31,170434,38,11855,0,"May"
"11843",5,"2021_05_30_15",45026,124182,169208,28,95102,42,14564,0,"May"
"11844",5,"2021_05_30_16",43016,118514,161530,24,298639,41,18981,0,"May"
"11845",5,"2021_05_30_17",41557,108534,150091,27,170432,34,10211,0,"May"
"11846",5,"2021_05_30_18",37168,91758,128926,27,709632,29,6774,0,"May"
"11847",5,"2021_05_30_19",33944,80494,114438,27,114566,25,75808,0,"May"
"11848",5,"2021_05_30_20",30080,73888,103968,11,107956,28,13050,0,"May"
"11849",5,"2021_05_30_21",30027,73449,103476,27,183211,29,11257,0,"May"
"11850",5,"2021_05_30_22",28356,75138,103494,26,232953,39,18751,0,"May"
"11851",5,"2021_05_30_23",27587,75526,103113,15,108045,52,14079,0,"May"
"11852",5,"2021_05_31_00",29088,78188,107276,23,107961,62,653329,0,"May"
"11853",5,"2021_05_31_01",30622,92413,123035,20,298619,90,28013,0,"May"
"11854",5,"2021_05_31_02",30535,95901,126436,13,107975,87,17390,0,"May"
"11855",5,"2021_05_31_03",33528,97414,130942,13,221008,76,15561,0,"May"
"11856",5,"2021_05_31_04",30356,96574,126930,20,107981,85,10599,0,"May"
"11857",5,"2021_05_31_05",30637,97032,127669,22,107991,63,48922,0,"May"
"11858",5,"2021_05_31_06",33307,95219,128526,22,214310,56,15629,0,"May"
"11859",5,"2021_05_31_07",36103,90535,126638,28,108043,38,15751,0,"May"
"11860",5,"2021_05_31_08",34817,87857,122674,27,107996,32,21880,0,"May"
"11861",5,"2021_05_31_09",34279,87402,121681,35,219560,32,43901,0,"May"
"11862",5,"2021_05_31_10",36721,90640,127361,30,176354,31,156920,0,"May"
"11863",5,"2021_05_31_11",41778,104535,146313,35,147817,37,10554,0,"May"
"11864",5,"2021_05_31_12",44715,110694,155409,31,170444,36,10774,0,"May"
"11865",5,"2021_05_31_13",45810,117960,163770,27,149138,43,13384,0,"May"
"11866",5,"2021_05_31_14",7463,19249,26712,7,95106,17,311,0,"May"
"11867",5,"2021_05_31_15",50648,122953,173601,29,233763,35,39604,0,"May"
"11868",5,"2021_05_31_16",48868,119969,168837,26,150630,35,12485,0,"May"
"11869",5,"2021_05_31_17",46684,114734,161418,24,187556,33,20410,0,"May"
"11870",5,"2021_05_31_18",42624,103109,145733,23,107998,32,77644,0,"May"
"11871",5,"2021_05_31_19",38646,92483,131129,26,108001,31,29709,0,"May"
"11872",5,"2021_05_31_20",36613,86974,123587,29,150630,31,21633,0,"May"
"11873",5,"2021_05_31_21",37634,84213,121847,24,142461,28,17601,0,"May"
"11874",5,"2021_05_31_22",34710,81092,115802,25,149163,31,26306,0,"May"
"11875",5,"2021_05_31_23",31685,77050,108735,26,177567,36,21551,0,"May"
"11876",6,"2021_06_01_00",29304,72803,102107,25,186562,38,10360,0,"Jun"
"11877",6,"2021_06_01_01",30469,79190,109659,27,108032,44,16257,0,"Jun"
"11878",6,"2021_06_01_02",30122,84546,114668,23,207608,55,13272,0,"Jun"
"11879",6,"2021_06_01_03",30594,88629,119223,28,108031,60,21892,0,"Jun"
"11880",6,"2021_06_01_04",29008,85541,114549,24,233755,61,5303,0,"Jun"
"11881",6,"2021_06_01_05",29131,84843,113974,22,150624,55,5976,0,"Jun"
"11882",6,"2021_06_01_06",32190,89691,121881,29,108034,46,10107,0,"Jun"
"11883",6,"2021_06_01_07",38086,97976,136062,29,108043,39,23656,0,"Jun"
"11884",6,"2021_06_01_08",35304,93020,128324,22,108044,37,11208,0,"Jun"
"11885",6,"2021_06_01_09",35760,87590,123350,30,176062,27,10208,0,"Jun"
"11886",6,"2021_06_01_10",39855,92224,132079,32,232460,25,81072,0,"Jun"
"11887",6,"2021_06_01_11",44107,104647,148754,25,95512,28,31757,0,"Jun"
"11888",6,"2021_06_01_12",46369,111442,157811,33,148628,26,52452,0,"Jun"
"11889",6,"2021_06_01_13",50343,111415,161758,30,202456,20,20397,0,"Jun"
"11890",6,"2021_06_01_14",54094,112844,166938,28,186527,18,33874,0,"Jun"
"11891",6,"2021_06_01_15",50380,116364,166744,27,145837,26,17274,0,"Jun"
"11892",6,"2021_06_01_16",51054,117894,168948,40,289373,25,28200,0,"Jun"
"11893",6,"2021_06_01_17",49979,110752,160731,31,186527,22,45166,0,"Jun"
"11894",6,"2021_06_01_18",47784,99592,147376,22,186561,19,56503,0,"Jun"
